Year,Month,County_City,Median_Sale_Value
2019, Nov,King and Queen County,129000
2019, Nov,King George County,350000
2019, Nov,King William County,217000
2019, Nov,Lancaster County,374500
2019, Nov,Lee County,N/A
2019, Nov,Lexington City,155000
2019, Nov,Loudoun County,493000
2019, Nov,Louisa County,259950
2019, Nov,Lunenburg County,62000
2019, Nov,Lynchburg City,163450
2019, Nov,Madison County,309000
2019, Nov,Manassas City,315000
2019, Nov,Manassas Park City,299495
2019, Nov,Martinsville City,132000
2019, Nov,Mathews County,255000
2019, Nov,Mecklenburg County,128500
2019, Nov,Middlesex County,240950
2019, Nov,Montgomery County,258250
2019, Nov,Nelson County,230000
2019, Nov,New Kent County,284000
2019, Nov,Newport News City,205000
2019, Nov,Norfolk City,210000
2019, Nov,Northampton County,263250
2019, Nov,Northumberland County,280000
2019, Nov,Norton City,N/A
2019, Nov,Nottoway County,181000
2019, Nov,Orange County,235500
2019, Nov,Page County,165000
2019, Nov,Patrick County,165000
2019, Nov,Petersburg City,120500
2019, Nov,Pittsylvania County,85000
2019, Nov,Poquoson City,302500
2019, Nov,Portsmouth City,174900
2019, Nov,Powhatan County,298750.5
2019, Nov,Prince Edward County,182250
2019, Nov,Prince George County,231331
2019, Nov,Prince William County,375000
2019, Nov,Pulaski County,145000
2019, Nov,Radford City,124450
2019, Nov,Rappahannock County,209250
2019, Nov,Richmond City,253500
2019, Nov,Richmond County,58000
2019, Nov,Roanoke City,152225
2019, Nov,Roanoke County,215000
2019, Nov,Rockbridge County,243500
2019, Nov,Rockingham County,241500
2019, Nov,Russell County,140000
2019, Nov,Salem City,169500
2019, Nov,Scott County,N/A
2019, Nov,Shenandoah County,224000
2019, Nov,Smyth County,130250
2019, Nov,Southampton County,153000
2019, Nov,Spotsylvania County,305000
2019, Nov,Stafford County,355000
2019, Nov,Staunton City,195000
2019, Nov,Suffolk City,271520
2019, Nov,Surry County,112450
2019, Nov,Sussex County,70000
2019, Nov,Tazewell County,95500
2019, Nov,Virginia Beach City,266838.5
2019, Nov,Warren County,247900
2019, Nov,Washington County,152000
2019, Nov,Waynesboro City,162500
2019, Nov,Westmoreland County,205744.5
2019, Nov,Williamsburg City,239195
2019, Nov,Winchester City,245750
2019, Nov,Wise County,115000
2019, Nov,Wythe County,115750
2019, Nov,York County,295000
2019, Dec,Accomack County,161000
2019, Dec,Albemarle County,400934.5
2019, Dec,Alexandria City,559700
2019, Dec,Alleghany County,128000
2019, Dec,Amelia County,207475
2019, Dec,Amherst County,190950
2019, Dec,Appomattox County,158000
2019, Dec,Arlington County,635000
2019, Dec,Augusta County,231900
2019, Dec,Bath County,608750
2019, Dec,Bedford County,255975
2019, Dec,Bland County,39500
2019, Dec,Botetourt County,248250
2019, Dec,Bristol City,74000
2019, Dec,Brunswick County,65000
2019, Dec,Buchanan County,90250
2019, Dec,Buckingham County,134400
2019, Dec,Buena Vista City,116500
2019, Dec,Campbell County,193000
2019, Dec,Caroline County,236550
2019, Dec,Carroll County,129900
2019, Dec,Charles City County,294500
2019, Dec,Charlotte County,90250
2019, Dec,Charlottesville City,442500
2019, Dec,Chesapeake City,277000
2019, Dec,Chesterfield County,271525
2019, Dec,Clarke County,382000
2019, Dec,Colonial Heights City,162450
2019, Dec,Covington City,684000
2019, Dec,Craig County,216450
2019, Dec,Culpeper County,307500
2019, Dec,Cumberland County,200000
2019, Dec,Danville City,89337
2019, Dec,Dickenson County,N/A
2019, Dec,Dinwiddie County,186000
2019, Dec,Emporia City,N/A
2019, Dec,Essex County,234500
2019, Dec,Fairfax City,548750
2019, Dec,Fairfax County,549950
2019, Dec,Falls Church City,889500
2019, Dec,Fauquier County,450000
2019, Dec,Floyd County,221500
2019, Dec,Fluvanna County,219000
2019, Dec,Franklin City,195000
2019, Dec,Franklin County,264900
2019, Dec,Frederick County,281349.5
2019, Dec,Fredericksburg City,354000
2019, Dec,Galax City,89700
2019, Dec,Giles County,157000
2019, Dec,Gloucester County,238000
2019, Dec,Goochland County,296437
2019, Dec,Grayson County,125000
2019, Dec,Greene County,270000
2019, Dec,Greensville County,N/A
2019, Dec,Halifax County,84000
2019, Dec,Hampton City,187000
2019, Dec,Hanover County,323000
2019, Dec,Harrisonburg City,222750
2019, Dec,Henrico County,272500
2019, Dec,Henry County,80000
2019, Dec,Highland County,160000
2019, Dec,Hopewell City,128000
2019, Dec,Isle of Wight County,317000
2019, Dec,James City County,274000
2019, Dec,King and Queen County,220700
2019, Dec,King George County,317000
2019, Dec,King William County,194725
2019, Dec,Lancaster County,278750
2019, Dec,Lee County,N/A
2019, Dec,Lexington City,487150
2019, Dec,Loudoun County,523000
2019, Dec,Louisa County,239950
2019, Dec,Lunenburg County,145000
2019, Dec,Lynchburg City,146500
2019, Dec,Madison County,233750
2019, Dec,Manassas City,369000
2019, Dec,Manassas Park City,315000
2019, Dec,Martinsville City,80500
2019, Dec,Mathews County,229000
2019, Dec,Mecklenburg County,165000
2019, Dec,Middlesex County,287000
2019, Dec,Montgomery County,255000
2019, Dec,Nelson County,230000
2019, Dec,New Kent County,315000
2019, Dec,Newport News City,193800
2019, Dec,Norfolk City,220000
2019, Dec,Northampton County,244950
2019, Dec,Northumberland County,345750
2019, Dec,Norton City,N/A
2019, Dec,Nottoway County,135000
2019, Dec,Orange County,269900
2019, Dec,Page County,184900
2019, Dec,Patrick County,168000
2019, Dec,Petersburg City,90000
2019, Dec,Pittsylvania County,122250
2019, Dec,Poquoson City,329000
2019, Dec,Portsmouth City,177000
2019, Dec,Powhatan County,296000
2019, Dec,Prince Edward County,114900
2019, Dec,Prince George County,266590
2019, Dec,Prince William County,379495
2019, Dec,Pulaski County,132450
2019, Dec,Radford City,181500
2019, Dec,Rappahannock County,430000
2019, Dec,Richmond City,269000
2019, Dec,Richmond County,166150
2019, Dec,Roanoke City,151000
2019, Dec,Roanoke County,204500
2019, Dec,Rockbridge County,305000
2019, Dec,Rockingham County,236750
2019, Dec,Russell County,48000
2019, Dec,Salem City,195000
2019, Dec,Scott County,95000
2019, Dec,Shenandoah County,208000
2019, Dec,Smyth County,94500
2019, Dec,Southampton County,125500
2019, Dec,Spotsylvania County,285000
2019, Dec,Stafford County,365250
2019, Dec,Staunton City,172500
2019, Dec,Suffolk City,285000
2019, Dec,Surry County,260250
2019, Dec,Sussex County,143500
2019, Dec,Tazewell County,139000
2019, Dec,Virginia Beach City,269995
2019, Dec,Warren County,237000
2019, Dec,Washington County,155000
2019, Dec,Waynesboro City,181400
2019, Dec,Westmoreland County,172500
2019, Dec,Williamsburg City,268000
2019, Dec,Winchester City,238500
2019, Dec,Wise County,N/A
2019, Dec,Wythe County,128900
2019, Dec,York County,322500
2020, Jan,Accomack County,239500
2020, Jan,Albemarle County,410000
2020, Jan,Alexandria City,507000
2020, Jan,Alleghany County,59950
2020, Jan,Amelia County,338141
2020, Jan,Amherst County,156750
2020, Jan,Appomattox County,180000
2020, Jan,Arlington County,584500
2020, Jan,Augusta County,183625
2020, Jan,Bath County,158900
2020, Jan,Bedford County,238950
2020, Jan,Bland County,165825
2020, Jan,Botetourt County,200000
2020, Jan,Bristol City,89900
2020, Jan,Brunswick County,48500
2020, Jan,Buchanan County,150000
2020, Jan,Buckingham County,100000
2020, Jan,Buena Vista City,127500
2020, Jan,Campbell County,154450
2020, Jan,Caroline County,215500
2020, Jan,Carroll County,113750
2020, Jan,Charles City County,310000
2020, Jan,Charlotte County,193750
2020, Jan,Charlottesville City,340000
2020, Jan,Chesapeake City,270000
2020, Jan,Chesterfield County,267500
2020, Jan,Clarke County,322000
2020, Jan,Colonial Heights City,168000
2020, Jan,Covington City,118300
2020, Jan,Craig County,135400
2020, Jan,Culpeper County,318250
2020, Jan,Cumberland County,145200
2020, Jan,Danville City,68500
2020, Jan,Dickenson County,117500
2020, Jan,Dinwiddie County,197200
2020, Jan,Emporia City,35000
2020, Jan,Essex County,179990
2020, Jan,Fairfax City,461988
2020, Jan,Fairfax County,525000
2020, Jan,Falls Church City,475000
2020, Jan,Fauquier County,377500
2020, Jan,Floyd County,135000
2020, Jan,Fluvanna County,213500
2020, Jan,Franklin City,103500
2020, Jan,Franklin County,275000
2020, Jan,Frederick County,271000
2020, Jan,Fredericksburg City,302000
2020, Jan,Galax City,124000
2020, Jan,Giles County,135000
2020, Jan,Gloucester County,244900
2020, Jan,Goochland County,412000
2020, Jan,Grayson County,121000
2020, Jan,Greene County,275000
2020, Jan,Greensville County,109635
2020, Jan,Halifax County,92500
2020, Jan,Hampton City,187250
2020, Jan,Hanover County,313345
2020, Jan,Harrisonburg City,194750
2020, Jan,Henrico County,254475
2020, Jan,Henry County,101000
2020, Jan,Highland County,1297500
2020, Jan,Hopewell City,134237.5
2020, Jan,Isle of Wight County,302000
2020, Jan,James City County,332000
2020, Jan,King and Queen County,113500
2020, Jan,King George County,287500
2020, Jan,King William County,184875
2020, Jan,Lancaster County,217500
2020, Jan,Lee County,N/A
2020, Jan,Lexington City,240000
2020, Jan,Loudoun County,495567
2020, Jan,Louisa County,246245
2020, Jan,Lunenburg County,118750
2020, Jan,Lynchburg City,154500
2020, Jan,Madison County,224750
2020, Jan,Manassas City,317500
2020, Jan,Manassas Park City,317500
2020, Jan,Martinsville City,121000
2020, Jan,Mathews County,85500
2020, Jan,Mecklenburg County,154900
2020, Jan,Middlesex County,211000
2020, Jan,Montgomery County,256700
2020, Jan,Nelson County,193750
2020, Jan,New Kent County,315450
2020, Jan,Newport News City,181250
2020, Jan,Norfolk City,210000
2020, Jan,Northampton County,174000
2020, Jan,Northumberland County,285000
2020, Jan,Norton City,N/A
2020, Jan,Nottoway County,150000
2020, Jan,Orange County,250000
2020, Jan,Page County,186500
2020, Jan,Patrick County,140000
2020, Jan,Petersburg City,118000
2020, Jan,Pittsylvania County,106000
2020, Jan,Poquoson City,340000
2020, Jan,Portsmouth City,156000
2020, Jan,Powhatan County,258500
2020, Jan,Prince Edward County,132000
2020, Jan,Prince George County,224975
2020, Jan,Prince William County,365000
2020, Jan,Pulaski County,118750
2020, Jan,Radford City,193500
2020, Jan,Rappahannock County,215000
2020, Jan,Richmond City,225000
2020, Jan,Richmond County,217000
2020, Jan,Roanoke City,158500
2020, Jan,Roanoke County,214975
2020, Jan,Rockbridge County,144500
2020, Jan,Rockingham County,221800
2020, Jan,Russell County,69900
2020, Jan,Salem City,233975
2020, Jan,Scott County,N/A
2020, Jan,Shenandoah County,192000
2020, Jan,Smyth County,71000
2020, Jan,Southampton County,175000
2020, Jan,Spotsylvania County,297750
2020, Jan,Stafford County,350000
2020, Jan,Staunton City,180000
2020, Jan,Suffolk City,255000
2020, Jan,Surry County,150000
2020, Jan,Sussex County,142400
2020, Jan,Tazewell County,114500
2020, Jan,Virginia Beach City,265000
2020, Jan,Warren County,221950
2020, Jan,Washington County,145000
2020, Jan,Waynesboro City,172450
2020, Jan,Westmoreland County,163000
2020, Jan,Williamsburg City,280750
2020, Jan,Winchester City,255000
2020, Jan,Wise County,17500
2020, Jan,Wythe County,169900
2020, Jan,York County,314900
2020, Feb,Accomack County,149999
2020, Feb,Albemarle County,375000
2020, Feb,Alexandria City,477000
2020, Feb,Alleghany County,79800
2020, Feb,Amelia County,156200
2020, Feb,Amherst County,149900
2020, Feb,Appomattox County,171000
2020, Feb,Arlington County,637500
2020, Feb,Augusta County,235000
2020, Feb,Bath County,178500
2020, Feb,Bedford County,262000
2020, Feb,Bland County,207000
2020, Feb,Botetourt County,265250
2020, Feb,Bristol City,103000
2020, Feb,Brunswick County,37500
2020, Feb,Buchanan County,35000
2020, Feb,Buckingham County,129900
2020, Feb,Buena Vista City,100050
2020, Feb,Campbell County,199900
2020, Feb,Caroline County,210000
2020, Feb,Carroll County,138250
2020, Feb,Charles City County,120500
2020, Feb,Charlotte County,71000
2020, Feb,Charlottesville City,377000
2020, Feb,Chesapeake City,273250
2020, Feb,Chesterfield County,257000
2020, Feb,Clarke County,318500
2020, Feb,Colonial Heights City,172475
2020, Feb,Covington City,37750
2020, Feb,Craig County,104950
2020, Feb,Culpeper County,324900
2020, Feb,Cumberland County,120000
2020, Feb,Danville City,94750
2020, Feb,Dickenson County,N/A
2020, Feb,Dinwiddie County,189975
2020, Feb,Emporia City,N/A
2020, Feb,Essex County,179975
2020, Feb,Fairfax City,479000
2020, Feb,Fairfax County,560000
2020, Feb,Falls Church City,735000
2020, Feb,Fauquier County,417000
2020, Feb,Floyd County,205000
2020, Feb,Fluvanna County,237000
2020, Feb,Franklin City,156900
2020, Feb,Franklin County,211500
2020, Feb,Frederick County,260000
2020, Feb,Fredericksburg City,329470
2020, Feb,Galax City,129450
2020, Feb,Giles County,138400
2020, Feb,Gloucester County,243700
2020, Feb,Goochland County,399550
2020, Feb,Grayson County,138000
2020, Feb,Greene County,282038
2020, Feb,Greensville County,12450
2020, Feb,Halifax County,68220
2020, Feb,Hampton City,181500
2020, Feb,Hanover County,302500
2020, Feb,Harrisonburg City,186000
2020, Feb,Henrico County,249900
2020, Feb,Henry County,85500
2020, Feb,Highland County,209277.5
2020, Feb,Hopewell City,111000
2020, Feb,Isle of Wight County,270000
2020, Feb,James City County,309999
2020, Feb,King and Queen County,138000
2020, Feb,King George County,334000
2020, Feb,King William County,220000
2020, Feb,Lancaster County,213000
2020, Feb,Lee County,N/A
2020, Feb,Lexington City,144500
2020, Feb,Loudoun County,504500
2020, Feb,Louisa County,243500
2020, Feb,Lunenburg County,375000
2020, Feb,Lynchburg City,149900
2020, Feb,Madison County,302000
2020, Feb,Manassas City,350000
2020, Feb,Manassas Park City,265000
2020, Feb,Martinsville City,120077.5
2020, Feb,Mathews County,193000
2020, Feb,Mecklenburg County,138500
2020, Feb,Middlesex County,256000
2020, Feb,Montgomery County,242500
2020, Feb,Nelson County,120000
2020, Feb,New Kent County,318000
2020, Feb,Newport News City,202000
2020, Feb,Norfolk City,215000
2020, Feb,Northampton County,432000
2020, Feb,Northumberland County,382500
2020, Feb,Norton City,N/A
2020, Feb,Nottoway County,75000
2020, Feb,Orange County,285750
2020, Feb,Page County,168750
2020, Feb,Patrick County,90000
2020, Feb,Petersburg City,135000
2020, Feb,Pittsylvania County,140000
2020, Feb,Poquoson City,259500
2020, Feb,Portsmouth City,170000
2020, Feb,Powhatan County,342475
2020, Feb,Prince Edward County,114650
2020, Feb,Prince George County,237000
2020, Feb,Prince William County,385000
2020, Feb,Pulaski County,131900
2020, Feb,Radford City,196700
2020, Feb,Rappahannock County,470030.5
2020, Feb,Richmond City,240000
2020, Feb,Richmond County,153000
2020, Feb,Roanoke City,150000
2020, Feb,Roanoke County,203000
2020, Feb,Rockbridge County,268750
2020, Feb,Rockingham County,207000
2020, Feb,Russell County,76387
2020, Feb,Salem City,191000
2020, Feb,Scott County,N/A
2020, Feb,Shenandoah County,229900
2020, Feb,Smyth County,115000
2020, Feb,Southampton County,219000
2020, Feb,Spotsylvania County,300282.5
2020, Feb,Stafford County,369950
2020, Feb,Staunton City,162250
2020, Feb,Suffolk City,271900
2020, Feb,Surry County,169500
2020, Feb,Sussex County,62000
2020, Feb,Tazewell County,92500
2020, Feb,Virginia Beach City,275000
2020, Feb,Warren County,262500
2020, Feb,Washington County,179000
2020, Feb,Waynesboro City,251740
2020, Feb,Westmoreland County,197500
2020, Feb,Williamsburg City,259000
2020, Feb,Winchester City,245000
2020, Feb,Wise County,175000
2020, Feb,Wythe County,163850
2020, Feb,York County,304900
2020, Mar,Accomack County,186950
2020, Mar,Albemarle County,387500
2020, Mar,Alexandria City,570000
2020, Mar,Alleghany County,113500
2020, Mar,Amelia County,212000
2020, Mar,Amherst County,165000
2020, Mar,Appomattox County,139500
2020, Mar,Arlington County,635000
2020, Mar,Augusta County,250999
2020, Mar,Bath County,120000
2020, Mar,Bedford County,262000
2020, Mar,Bland County,N/A
2020, Mar,Botetourt County,252000
2020, Mar,Bristol City,90750
2020, Mar,Brunswick County,103850
2020, Mar,Buchanan County,190000
2020, Mar,Buckingham County,189900
2020, Mar,Buena Vista City,125000
2020, Mar,Campbell County,210000
2020, Mar,Caroline County,219999
2020, Mar,Carroll County,128000
2020, Mar,Charles City County,235000
2020, Mar,Charlotte County,145000
2020, Mar,Charlottesville City,311500
2020, Mar,Chesapeake City,295000
2020, Mar,Chesterfield County,275200
2020, Mar,Clarke County,328500
2020, Mar,Colonial Heights City,205000
2020, Mar,Covington City,77600
2020, Mar,Craig County,139000
2020, Mar,Culpeper County,326450
2020, Mar,Cumberland County,171250
2020, Mar,Danville City,93500
2020, Mar,Dickenson County,45000
2020, Mar,Dinwiddie County,209900
2020, Mar,Emporia City,N/A
2020, Mar,Essex County,196200
2020, Mar,Fairfax City,588000
2020, Mar,Fairfax County,570000
2020, Mar,Falls Church City,684057.5
